OSEBuildingID,PrimaryPropertyType,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),Outlier,Electricity(%),NaturalGas(%),SteamUse(%),OtherFuelUse(%),Adult EducationGFA,Automobile DealershipGFA,Bank BranchGFA,Bar/NightclubGFA,College/UniversityGFA,Convenience Store without Gas StationGFA,Convention CenterGFA,CourthouseGFA,Data CenterGFA,Distribution CenterGFA,Enclosed MallGFA,Fast Food RestaurantGFA,Financial OfficeGFA,Fitness Center/Health Club/GymGFA,Food SalesGFA,Food ServiceGFA,Hospital (General Medical & Surgical)GFA,HotelGFA,K-12 SchoolGFA,LaboratoryGFA,LibraryGFA,Lifestyle CenterGFA,Manufacturing/Industrial PlantGFA,Medical OfficeGFA,Movie TheaterGFA,Multifamily HousingGFA,MuseumGFA,Non-Refrigerated WarehouseGFA,OfficeGFA,OtherGFA,Other - EducationGFA,Other - Entertainment/Public AssemblyGFA,Other - Lodging/ResidentialGFA,Other - MallGFA,Other - Public ServicesGFA,Other - RecreationGFA,Other - Restaurant/BarGFA,Other - ServicesGFA,Other - Technology/ScienceGFA,Other - UtilityGFA,Other/Specialty HospitalGFA,Outpatient Rehabilitation/Physical TherapyGFA,ParkingGFA,Performing ArtsGFA,"Personal Services (Health/Beauty, Dry Cleaning, etc)GFA",Police StationGFA,Pre-school/DaycareGFA,Prison/IncarcerationGFA,Refrigerated WarehouseGFA,"Repair Services (Vehicle, Shoe, Locksmith, etc)GFA",Residence Hall/DormitoryGFA,Residential Care FacilityGFA,RestaurantGFA,Retail StoreGFA,Self-Storage FacilityGFA,Senior Care CommunityGFA,Social/Meeting HallGFA,Strip MallGFA,Supermarket/Grocery StoreGFA,Swimming PoolGFA,Urgent Care/Clinic/Other OutpatientGFA,Vocational SchoolGFA,Wholesale Club/SupercenterGFA,Worship FacilityGFA,Campus,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,SPS-District K-12,MainEnergySource_Electricity(%),MainEnergySource_NaturalGas(%),MainEnergySource_SteamUse(%),building_age
49697,Mixed Use Property,1.0,6.0,74211,0.0,74211.0,Office,33279.0,62.0,1527750.0,0.0,1391627.0,0.0,0.0,9.7,0,100.00416795717639,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29878,0,0,33279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,113
49698,Mid-Rise Multifamily,1.0,6.0,174654,45435.0,129219.0,Multifamily Housing,124279.0,97.0,3946788.0,0.0,3553292.0,236126.0,0.0,37.31,0,93.77246804793535,6.231437717555097,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,124279,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,49395.0,0,2620,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49704,Mid-Rise Multifamily,1.0,6.0,177528,48907.0,128621.0,Multifamily Housing,128621.0,56.0,4386690.0,0.0,2638504.0,1470963.0,0.0,96.52,0,64.2072070625144,35.79544541994151,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,128621,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,48907.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49706,Mid-Rise Multifamily,1.0,6.0,153767,49103.0,104664.0,Multifamily Housing,153767.0,61.0,4586289.0,0.0,2779993.0,1400420.0,0.0,93.76,0,66.50226849856159,33.50048250148674,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,153767,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40584.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4
49707,Mid-Rise Multifamily,1.0,6.0,43762,11512.0,32250.0,Multifamily Housing,27849.0,95.0,673880.0,0.0,653699.0,0.0,0.0,4.56,0,100.00413051193871,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27849,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11512.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49709,Other,1.0,2.0,53575,0.0,53575.0,Urgent Care/Clinic/Other Outpatient,53575.0,66.8989071804558,29237084.0,0.0,20697280.0,8499046.0,0.0,595.67,0,70.8920987325841,29.11084007970004,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,53575,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
49712,Large Office,1.0,6.0,157345,45083.0,112262.0,Office,157345.0,70.33915378362168,7559566.0,0.0,7069944.0,135486.0,0.0,56.48,0,98.12368539937142,1.880408902817227,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,157345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
49717,Low-Rise Multifamily,1.0,4.0,43210,8621.0,34589.0,Multifamily Housing,43210.0,58.844806068176474,1887811.0,0.0,1115148.0,616854.0,0.0,40.53,0,64.38666131625823,35.6160523801138,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,43210,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8050.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49719,Low-Rise Multifamily,1.0,4.0,74964,0.0,74964.0,Multifamily Housing,74964.0,26.539058134571185,1983509.0,0.0,864448.0,1119097.0,0.0,65.46,0,43.58175334722454,56.42006161807181,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,74964,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
49721,Low-Rise Multifamily,2.0,3.0,21753,10642.0,11111.0,Multifamily Housing,21753.0,91.0,937637.0,0.0,649395.0,163054.0,0.0,13.19,0,79.93321204989525,20.070111346073837,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21753,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49725,Other,1.0,7.0,267470,0.0,267470.0,Other,160482.0,85.46330307247526,40631448.0,17759434.0,24624587.0,0.0,182715.0,1542.47,0,57.84936622812705,0.0,41.721390148401326,0.4292436234716234,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,106988,0,0,0,0,0,0,0.0,0,0,0,0,0.0,160482,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3
49730,Mid-Rise Multifamily,1.0,7.0,334785,75681.0,259104.0,Multifamily Housing,256573.0,62.0,10520343.0,0.0,5163406.0,4570823.0,0.0,278.75,0,53.04498226528131,46.957226484367084,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2532,0,0,0,0,0,0,0,0.0,0,256573,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75681.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49731,Mid-Rise Multifamily,1.0,7.0,74421,14337.0,60084.0,Multifamily Housing,60084.0,98.0,3855955.0,0.0,2079750.0,1602710.0,0.0,99.62,0,56.47851087369181,43.52382457621089,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,60084,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49732,Hospital,1.0,8.0,330000,0.0,330000.0,Hospital (General Medical & Surgical),241500.0,63.0,48729588.0,0.0,24505585.0,24225020.0,0.0,1457.42,0,50.28892302557535,49.71316400212536,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,241500,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
49734,Low-Rise Multifamily,1.0,4.0,31962,0.0,31962.0,Multifamily Housing,29788.0,75.0,1040639.0,0.0,994212.0,0.0,0.0,6.93,0,100.00412403902348,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,29788,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20492.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49735,Low-Rise Multifamily,1.0,4.0,54771,4305.0,50466.0,Multifamily Housing,52596.0,74.02459989274415,2603080.0,0.0,1248419.0,1194917.0,0.0,72.16,0,51.0959430013048,48.906185281776494,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52596,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49736,Low-Rise Multifamily,1.0,4.0,27950,0.0,27950.0,Multifamily Housing,27950.0,52.51950728427533,2319387.0,0.0,984990.0,1115816.0,0.0,66.13,0,46.887183056085256,53.11472101128827,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27950,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
49737,Retail Store,1.0,3.0,43832,13038.0,30794.0,Retail Store,24588.0,58.0,3916624.0,0.0,1452219.0,2226780.0,0.0,128.39,0,39.473853738808934,60.5277771661884,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17558,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.0,0,0,0,0,0,0,0,0,0,0,24588.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,97
49738,Other,1.0,6.0,146363,0.0,146363.0,Strip Mall,146363.0,70.0,12488556.0,0.0,6436961.0,5362411.0,0.0,329.67,0,54.55465478101941,45.44760810247896,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,146363,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28
49769,Mid-Rise Multifamily,1.0,5.0,43998,0.0,43998.0,Multifamily Housing,32000.0,32.0,1282870.0,0.0,42652.0,965000.0,0.0,51.55,0,4.232818935146132,95.76737954646951,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,95
49771,Senior Care Community,1.0,7.0,120000,37070.0,82930.0,Senior Care Community,120000.0,88.0,4843381.0,0.0,3101125.0,1539761.0,0.0,103.39,0,66.82367406359047,33.17908410651881,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37070.0,0,0,0,0,0,0,0,0,0,0,0.0,0,120000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
49772,Low-Rise Multifamily,1.0,4.0,108872,10610.0,98262.0,Multifamily Housing,86258.0,64.0,2529517.0,0.0,2311628.0,0.0,0.0,16.11,0,100.00415308981229,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,86258,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19614.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49775,Supermarket/Grocery Store,1.0,1.0,80980,0.0,80980.0,Supermarket/Grocery Store,67263.0,82.0,15785865.0,0.0,9085851.0,5895640.0,0.0,376.46,0,60.64870075750041,39.353815744276424,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,67263,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4
49776,Large Office,1.0,13.0,358259,149326.0,208933.0,Office,194687.0,87.0,15934393.0,0.0,14090968.0,844867.0,0.0,143.1,1,94.34704512163873,5.65686509051639,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,38225,0,0,194687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,149326.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27
49778,Worship Facility,1.0,2.0,70292,0.0,70292.0,Worship Facility,70292.0,53.65500086394587,2054969.0,0.0,1099003.0,690753.0,0.0,44.35,0,61.40676422437154,38.59580602443972,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,70292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7
49780,Other,1.0,7.0,90679,35120.0,55559.0,Data Center,60000.0,98.0,32579658.0,0.0,32581012.0,0.0,0.0,227.13,0,100.00415596750587,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30700.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,40
49781,Mid-Rise Multifamily,1.0,7.0,51287,0.0,51287.0,Multifamily Housing,42215.0,71.77471458709807,3043511.0,0.0,1608659.0,1218054.0,0.0,75.9,0,56.91052222315777,43.09184807719113,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467.0,0,42215,0,0,5794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49783,Other,1.0,8.0,339591,114010.0,225581.0,Laboratory,205768.0,37.0,48200628.0,0.0,27779661.0,17535327.0,0.0,1124.96,0,61.30503054298912,38.69751172688183,0.0,0.0,0,0,0,0,0,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,205768,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,111320.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
49785,Mid-Rise Multifamily,1.0,6.0,84577,0.0,84577.0,Multifamily Housing,38919.0,50.54053810655507,1953700.0,0.0,1160158.0,687964.0,0.0,44.63,0,62.77659877255998,37.22599852603305,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,38919,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19700.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49787,Low-Rise Multifamily,1.0,4.0,56184,0.0,56184.0,Multifamily Housing,36565.0,80.0,1183825.0,0.0,809415.0,319530.0,0.0,22.61,0,71.69867979080743,28.304243377694632,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36565,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19538.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49788,Mid-Rise Multifamily,1.0,6.0,31981,0.0,31981.0,Multifamily Housing,31981.0,69.0,865771.0,0.0,865807.0,0.0,0.0,6.04,0,100.00415814343515,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31981,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49789,High-Rise Multifamily,1.0,24.0,295754,0.0,295754.0,Multifamily Housing,241268.0,67.96070902206698,11396203.0,0.0,5912051.0,4337628.0,0.0,271.58,0,57.68173712633665,42.32066300643167,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,241268,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,50236.0,0,0,0,0,0,0,0,0,0,4532,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49791,Mid-Rise Multifamily,1.0,6.0,51424,25920.0,25504.0,Multifamily Housing,51424.0,82.4243197518413,1392265.0,0.0,1271009.0,26003.0,0.0,10.24,0,97.99916574078287,2.0049207415191996,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,51424,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25920.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49792,Mid-Rise Multifamily,3.0,5.0,198202,61291.0,136911.0,Multifamily Housing,198202.0,31.0,6377519.0,0.0,3493385.0,2653111.0,0.0,165.26,0,56.83674050452707,43.16563488899916,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,198202,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61291.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49793,Small- and Mid-Sized Office,1.0,3.0,83533,28217.0,55316.0,Office,83533.0,81.0,1377184.0,0.0,1377241.0,0.0,0.0,9.6,1,100.00413888049818,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,83533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28217.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
49796,Mid-Rise Multifamily,1.0,6.0,227672,0.0,227672.0,Multifamily Housing,227672.0,81.0,5228998.0,0.0,4758982.0,278996.0,0.0,47.99,0,94.46583724064226,5.538073211201519,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,227672,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49797,Small- and Mid-Sized Office,1.0,3.0,64578,0.0,64578.0,Office,47000.0,43.0,2521530.0,0.0,2343683.0,57562.0,0.0,19.4,0,97.60676976179727,2.3972699725298066,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,47000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
49798,Low-Rise Multifamily,1.0,4.0,28200,0.0,28200.0,Multifamily Housing,26000.0,53.0,816546.0,0.0,764040.0,0.0,0.0,5.33,0,100.0041884378174,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49800,Low-Rise Multifamily,1.0,4.0,83999,0.0,83999.0,Multifamily Housing,83999.0,80.15991621666933,2375030.0,0.0,1375609.0,895711.0,0.0,57.16,0,60.56581734479891,39.43669227209707,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,83999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49802,Hotel,1.0,4.0,62381,0.0,62381.0,Hotel,60245.0,26.0,3625434.0,0.0,3625585.0,0.0,0.0,25.27,0,100.00416501858811,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60245,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26067.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
49821,Low-Rise Multifamily,1.0,4.0,49970,0.0,49970.0,Multifamily Housing,37419.0,16.0,1216888.0,0.0,1188493.0,0.0,0.0,8.29,0,100.00412303819111,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37419,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49822,High-Rise Multifamily,1.0,13.0,161722,0.0,161722.0,Multifamily Housing,133588.0,79.0,4992022.0,0.0,3884928.0,943833.0,0.0,77.21,0,80.45662934528214,19.54672566514635,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,133588,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14406.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49825,Mid-Rise Multifamily,1.0,7.0,305925,0.0,305925.0,Multifamily Housing,305925.0,57.0,7702405.0,0.0,5840631.0,1379811.0,0.0,114.0,0,80.89291420003404,19.110423657180736,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,305925,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135794.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2
49829,Senior Care Community,1.0,6.0,79805,7000.0,72805.0,Senior Care Community,79805.0,2.0,7583383.0,0.0,4670464.0,2699320.0,0.0,175.92,0,63.374806010265694,36.627812859628165,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,79805,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
